Frame	x	y
7437	316.258	380.75
7438	316.098	379.863
7439	316.31	379.436
7440	317.116	379.472
7441	316.719	380.428
7442	316.812	380.743
7443	316.115	381.244
7444	315.806	382.223
7445	316.303	382.989
7446	316.523	385.137
7447	317.215	386.464
7448	317.51	386.309
7449	316.553	385.851
7450	317.397	385.773
7451	317.42	385.673
7452	316.62	386.046
7453	316.13	386.387
7454	315.745	387.032
7455	315.767	387.589
7456	316.693	389.147
7457	316.334	388.447
7458	316.337	388.32
7459	317.061	389.026
7460	317.314	389.679
7461	317.421	390.399
7462	318.513	391.155
7463	320.062	392.685
7464	318.809	393.224
7465	318.396	393.405
7466	318.477	393.43
7467	319.197	392.248
7468	318.698	390.73
7469	317.495	390.046
7470	316.854	390.035
7471	316.766	390.426
7472	317.682	390.073
7473	318.69	389.58
7474	318.072	389.75
7476	325.307	391.68
7477	325.307	391.68
7478	325.307	391.68
7479	325.307	391.68
7480	325.307	391.68
7481	325.307	391.68
7482	325.307	391.68
7483	325.307	391.68
7484	325.307	391.68
7485	326.375	391.051
7486	327.24	391.154
7487	328.093	389.251
7488	328.174	389.857
7489	327.778	390.225
7490	327.616	391.283
7491	326.636	390.424
7492	324.605	391.641
7493	325.241	392.557
7494	325.018	392.669
7495	325.425	393.807
7496	326.278	393.579
7497	326.205	393.776
7498	325.835	394.424
7499	326.535	395.743
7500	326.084	396.276
7501	325.596	396.047
7502	326.805	395.268
7503	326.135	395.191
7504	326.209	394.897
7505	325.729	394.934
7506	325.914	395.602
7507	326.81	395.571
7508	326.56	396.234
7509	325.596	398.173
7510	325.828	399.02
7511	326.492	398.873
7512	325.98	398.543
7513	325.743	398.883
7514	326.454	398.961
7515	326.07	399.089
7516	325.432	399.69
7517	324.648	399.592
7518	324.418	398.585
7519	325.886	398.802
7520	326.366	398.962
7521	326.114	398.261
7522	326.599	399.007
7523	327.608	399.508
7524	327.724	399.454
7525	327.463	399.171
7526	327.558	399.516
7527	328.277	400.189
7528	328.575	400.866
7529	328.466	399.625
7530	327.488	399.544
7531	328.489	400.013
7532	328.436	399.454
7533	328.287	400.143
7534	328.155	400.792
7535	328.778	399.663
7536	328.323	400.215
7537	328.154	401.257
7538	327.765	402.315
7539	327.179	402.259
7540	328.082	401.886
7541	328.134	402.454
7542	327.738	402.833
7543	328.086	402.224
7544	328.08	402.509
7545	328.196	402.029
7546	328.42	400.699
7547	328.24	400.562
7548	328.605	400.887
7549	327.349	403.142
7550	325.68	403.025
7551	326.391	403.146
7552	325.876	403.239
7553	326.112	402.909
7554	325.427	404.337
7555	325.779	403.148
7556	326.221	402.635
7557	326.357	403.376
7558	327.053	404.281
7559	326.791	404.989
7560	326.553	405.717
7561	326.887	404.754
7562	326.394	404.034
7563	325.464	404.168
7564	325.268	404.672
7565	325.696	403.89
7566	325.761	403.25
7567	326.853	403.252
7568	326.898	403.731
7569	327.409	403.788
7570	326.968	403.821
7571	326.708	404.368
7572	327.176	403.326
7573	327.485	402.921
7574	327.664	403.213
7575	328.337	402.442
7576	328.454	402.282
7577	328.533	401.759
7578	328.791	401.334
7579	327.426	402.077
7580	326.936	402.831
7581	327.244	403.227
7582	326.78	404.32
7583	327.257	404.898
7584	326.827	405.455
7585	327.737	405.659
7586	327.748	406.651
7587	329.006	405.837
7588	328.896	406.463
7589	328.067	407.103
7590	328.803	405.673
7591	328.804	406.229
7592	328.817	405.945
7593	329.443	405.714
7594	329.18	406.076
7595	329.302	405.236
7596	328.863	406.093
7597	329.305	406.579
7598	330.531	407.798
7599	330.509	408.243
7600	330.156	407.244
7601	329.585	405.532
7602	329.625	405.255
7603	329.434	405.982
7604	329.514	406.051
7605	329.245	406.218
7606	329.766	406.594
7607	329.719	406.747
7608	328.607	407.217
7609	328.946	407.257
7610	329.087	407.822
7611	328.318	408.134
7612	328.637	407.727
7613	328.926	408.889
7614	329.343	410.065
7615	328.833	410.008
7616	329.936	409.745
7617	330.73	409.507
7618	330.617	409.335
7619	330.576	409.342
7620	330.439	409.531
7621	330.277	409.11
7622	329.687	410.731
7623	330.095	412.118
7624	330.425	411.565
7625	332.165	412.045
7626	331.64	412.831
7627	331.241	412.858
7628	331.066	412.271
7629	330.684	410.767
7630	331.281	410.712
7631	332.393	411.07
7632	332.477	412.056
7633	332.848	413.443
7634	332.341	414.906
7635	331.675	414.189
7636	330.643	416.038
7637	329.912	416.986
7638	330.091	416.922
7639	330.273	416.917
7640	330.606	417.437
7641	331.695	416.949
7642	331.889	416.786
7643	332.497	416.673
7644	332.663	415.744
7645	332.113	415.489
7646	332.009	414.725
7647	331.598	415.094
7648	332.09	414.934
7649	332.798	416.336
7650	332.457	417.483
7651	332.454	415.177
7652	331.411	414.58
7653	331.091	413.575
7654	331.578	414.314
7655	331.868	415.675
7656	332.214	416.259
7657	333.213	416.193
7658	333.869	416.277
7659	333.742	416.023
7660	332.697	416.757
7661	332.632	416.688
7662	332.386	416.072
7663	332.165	415.122
7664	331.908	415.491
7665	332.475	415.601
7666	332.632	415.932
7667	332.076	415.801
7668	331.772	414.842
7669	332.9	414.519
7670	332.131	414.697
7671	330.499	415.514
7672	330.367	416.077
7673	332.169	417.457
7674	333.829	418.814
7675	333.761	417.854
7676	333.824	418.861
7677	333.727	418.461
7678	333.441	418.697
7679	334.025	419.189
7680	333.487	419.705
7681	333.152	419.9
7682	332.797	418.644
7683	332.506	418.501
7684	331.41	418.002
7685	333.127	417.772
7686	334.456	418.544
7687	333.591	418.429
7688	332.516	417.512
7689	332.186	417.378
7690	331.697	417.224
7691	331.653	417.383
7692	331.689	418.744
7693	330.687	419.315
7694	330.965	419.76
7695	330.93	418.738
7698	329.59	431.43
7699	329.59	431.43
7700	329.59	431.43
7701	329.59	431.43
7702	329.59	431.43
7703	329.59	431.43
7704	329.59	431.43
7705	329.59	431.43
7706	329.429	431.428
7707	329.718	430.4
7708	328.49	430.223
7709	328.444	431.44
7710	328.17	431.492
7711	327.822	431.166
7712	327.282	433.252
7713	329.296	434.842
7714	330.504	435.581
7715	329.667	436.05
7716	329.315	435.16
7717	329.465	434.512
7718	330.029	434.334
7719	332.553	434.725
7720	334.291	434.74
7721	333.919	434.577
7722	333.726	434.068
7723	333.946	434.264
7724	334.277	434.256
7725	333.776	434.448
7726	333.199	434.656
7727	332.618	435.306
7728	332.706	434.872
7729	333.589	435.217
7730	333.284	434.57
7731	332.395	434.648
7732	333.593	434.889
7733	334.408	434.58
7734	333.699	434.336
7735	332.754	434.491
7736	332.553	435.68
7737	331.767	437.766
7738	331.575	438.063
7739	329.955	437.128
7740	330.281	436.241
7741	330.144	436.986
7742	329.233	437.052
7743	328.797	437.225
7744	328.862	436.8
7745	329.192	436.586
7746	329.164	437.17
7747	330.453	436.621
7748	330.608	436.599
7749	331.246	436.234
7750	333.218	436.117
7751	333.209	435.714
7752	332.453	435.353
7753	331.6	436.544
7754	330.521	437.733
7755	330.402	437.866
7756	331.627	438.507
7757	331.462	439.264
7758	331.605	438.158
7759	331.041	438.848
7760	330.584	438.665
7761	329.79	438.261
7762	329.817	437.579
7763	330.111	436.114
7764	329.517	436.461
7765	328.495	437.091
7766	328.928	437.244
7767	328.319	437.374
7768	328.914	437.606
7769	329.053	436.779
7770	329.594	436.346
7771	329.132	437.104
7772	329.699	436.759
7773	329.738	437.286
7774	329.718	437.222
7775	330.373	437.828
7776	331.653	438.358
7777	330.253	437.389
7778	329.865	437.211
7779	329.943	437.694
7780	329.768	438.232
7781	328.899	439.061
7782	328.628	439.741
7783	328.353	440.37
7784	328.556	439.746
7785	328.48	439.328
7786	328.403	438.251
7787	328.426	438.375
7788	328.257	439.258
7789	329.971	439.228
7790	330.31	438.088
7791	330.885	437.725
7792	331.572	438.684
7793	331.607	439.451
7794	331.547	439.989
7795	331.773	438.112
7796	332.156	437.487
7797	333.273	436.265
7798	334.306	434.904
7799	333.148	434.976
7800	333.255	434.687
7801	333.483	434.972
7802	332.953	434.671
7803	334.12	434.825
7804	333.587	435.223
7805	334.497	434.745
7806	334.594	434.442
7807	333.731	435.632
7808	334.392	435.515
7809	334.489	436.225
7810	333.57	436.029
7811	333.227	435.808
7812	333.242	435.847
7813	333.405	434.885
7814	333.741	435.449
7815	333.796	436.326
7816	333.388	434.785
7817	333.662	435.302
7818	334.249	436.421
7819	333.305	435.151
7820	332.72	435.18
7821	333.688	436.519
7822	332.781	435.2
7823	332.673	435.118
7824	333.56	435.257
7825	333.549	435.272
7826	333.589	435.277
7827	332.947	435.091
7828	333.803	434.426
7829	333.162	434.171
7830	332.891	435.562
7831	333.561	435.278
7832	332.785	435.412
7833	333.434	435.84
7834	332.771	435.719
7835	333.557	436.047
7836	334.585	434.391
7837	334.599	434.223
7838	333.833	433.758
7839	333.777	435.235
7840	333.799	436.409
7841	333.646	435.5
7842	334.161	434.799
7843	333.741	435.199
7844	332.742	435.68
7845	333.276	435.693
7846	332.894	435.195
7847	333.381	434.863
7848	334.501	434.608
7849	334.277	433.892
7850	334.341	433.779
7851	335.193	433.31
7852	336.069	432.585
7853	336.485	432.373
7854	336.437	433.743
7855	336.241	434.367
7856	336.659	434.641
7857	336.599	433.915
7858	335.438	433.411
7859	334.352	433.126
7860	335.174	432.453
7861	335.778	433.051
7862	335.77	433.665
7863	335.599	433.386
7864	336.369	433.973
7865	337.428	434.794
7866	337.898	434.862
7867	337.195	434.619
7868	337.622	434.629
7869	337.221	434.395
7870	336.534	434.471
7871	336.421	435.235
7872	336.776	434.766
7873	336.5	435.294
7874	335.858	435.204
7875	336.273	434.254
7876	336.007	433.394
7877	336.365	434.515
7878	336.31	434.405
7879	335.314	433.395
7880	334.4	433.127
7881	334.424	433.058
7882	335.776	432.79
7883	335.466	433.09
7884	336.126	433.049
7885	335.67	432.888
7886	335.628	433.889
7887	336.58	435.555
7888	335.875	435.089
7889	336.321	434.625
7890	335.872	433.711
7891	334.27	433.156
7892	333.79	433.442
7893	334.327	434.408
7894	333.385	434.7
7895	333.707	435.608
7896	333.711	435.768
7897	333.586	436.411
7898	333.355	436.412
7899	333.448	435.509
7900	334.415	435.296
7901	334.697	435.009
7902	334.23	435.204
7903	333.246	435.551
7904	332.795	435.353
7905	334.143	437.151
7906	334.289	434.824
7907	332.708	435.088
7908	332.854	435.372
7909	333.138	435.648
7910	334.094	435.709
7911	333.669	434.213
7912	334.247	434.297
7913	333.885	433.41
7914	334.606	432.895
7915	335.246	433.112
7916	335.246	433.112
7917	335.643	433.056
7918	335.643	433.056
7919	335.643	433.056
7920	335.643	433.056
7921	335.643	433.056
7922	335.643	433.056
7923	335.643	433.056
7924	335.643	433.056
7925	335.643	433.056
7926	335.293	433.05
7927	334.882	433.568
7928	335.485	433.271
7929	336.15	433.593
7930	336.479	434.029
7931	336.734	433.612
7932	336.487	434.183
7933	337.209	434.337
7934	338.269	434.549
7935	339.601	433.999
7936	338.709	434.267
7937	339.462	433.566
7938	339.65	433.59
7939	339.652	434.123
7940	340.514	434.677
7941	341.14	435.62
7942	342.341	436.535
7943	341.815	436.292
7944	341.457	435.879
7945	341.574	435.818
7946	339.884	435.803
7947	338.719	435.373
7948	337.582	434.651
7949	337.467	434.435
7950	337.734	434.868
7951	338.052	435.254
7952	338.582	435.072
7953	339.579	435.837
7954	339.261	436.049
7955	339.221	436.252
7956	340.065	435.399
7957	339.838	436.232
7958	340.282	436.424
7959	340.528	436.325
7960	341.237	436.777
7961	341.365	436.448
7962	341.297	436.358
7963	341.455	436.488
7964	341.14	435.914
7965	341.61	436.391
7966	342.177	436.343
7967	343.094	435.794
7968	343.292	436.112
7969	343.529	435.559
7970	343.273	435.338
7971	342.877	435.188
7972	342.828	436.127
7973	342.234	436.081
7974	341.491	435.686
7975	340.181	437.196
7976	339.786	437.601
7977	338.67	438.15
7978	339.125	439.454
7979	337.933	439.615
7980	339.303	440.337
7981	339.612	440.431
7982	339.487	439.646
7983	340.254	439.885
7984	340.328	441.835
7985	340.374	441.92
7986	340.366	441.607
7987	340.325	441.765
7988	340.435	441.847
7989	338.682	442.381
7990	339.871	440.81
7991	340.266	441.498
7992	339.754	441.77
7993	340.166	441.284
7994	341.112	441.601
7995	339.427	441.394
7996	340.123	440.496
7997	340.514	441.573
7998	340.394	442.328
7999	340.335	441.796
8000	340.242	442.22
8001	340.282	441.189
8002	340.716	442.162
8003	340.377	442.09
8004	340.38	441.804
8005	340.393	441.68
8006	340.141	441.107
8007	340.011	441.278
8008	339.035	441.529
8009	338.845	441.527
8010	340.379	441.609
8011	340.363	441.604
8012	340.462	441.501
8013	339.712	441.686
8014	339.818	440.927
8015	340.333	440.572
8016	340.282	440.832
8017	340.145	441.342
8018	340.424	441.37
8019	339.784	441.68
8020	340.213	441.574
8021	339.558	441.79
8022	340.227	441.195
8023	340.234	441.666
8024	340.343	440.459
8025	340.08	439.595
8026	339.324	440.14
8027	339.427	441.063
8028	339.699	440.283
8029	339.756	439.785
8030	340.666	439.301
8031	340.564	439.285
8032	340.273	439.501
8033	339.916	440.106
8034	338.731	438.918
8035	338.656	439.465
8036	338.027	440.209
8037	339.393	439.302
8038	338.451	440.339
8039	338.506	440.122
8040	338.623	440.099
8041	338.276	441.042
8042	337.958	440.327
8043	337.64	440.259
8044	340.051	438.608
8045	340.958	436.518
8047	341.214	436.479
8048	340.087	437.414
8049	337.843	439.302
8050	337.437	440.145
8051	337.88	441.089
8052	338.05	440.353
8053	339.232	439.567
8054	338.053	440.022
8055	337.689	440.432
8056	338.783	440.402
8057	337.794	439.916
8058	337.735	441.425
8059	337.822	441.025
8060	338.931	441.001
8061	338.299	439.221
8062	337.589	439.833
8063	338.405	440.075
8064	338.481	441.067
8065	338.546	441.08
8066	338.753	438.247
8067	340.26	437.971
8068	338.789	440.197
8069	337.909	441.184
8070	338.339	439.912
8071	338.547	440.033
8072	338.695	438.565
8073	338.817	440.222
8074	337.812	440.499
8075	339.399	438.584
8076	338.017	438.479
8077	337.76	440.232
8078	337.728	439.659
8079	337.758	440.521
8080	338.497	439.2
8081	337.688	440.553
8082	338.437	439.449
8083	337.606	440.533
8084	338.758	440.187
8085	337.929	440.724
8086	338.639	439.376
8087	338.623	438.753
8088	340.249	437.407
8091	340.286	438.417
8092	342.19	438.829
8095	337.743	435.652
8096	337.887	435.888
