Trajectory	Frame	x	y	z
1	992	23.377	37.089	0
1	993	23.18	36.85	0
1	994	23.07	36.895	0
1	995	23.277	36.902	0
1	996	23.292	36.942	0
1	997	23.172	36.785	0
1	998	23.08	36.771	0
1	999	23.554	36.699	0
1	1000	23.579	36.71	0
1	1001	23.881	36.922	0
1	1002	24.178	36.865	0
1	1003	23.618	36.958	0
1	1004	23.443	36.827	0
1	1005	23.049	36.599	0
1	1006	23.17	36.657	0
1	1007	22.936	36.776	0
1	1008	23.121	36.882	0
1	1009	23.456	37.279	0
1	1010	23.547	37.148	0
1	1011	23.215	37.167	0
1	1012	22.723	37.036	0
1	1013	23.073	36.956	0
1	1014	23.078	36.683	0
1	1015	23.088	36.585	0
1	1016	23.463	36.554	0
1	1017	23.405	36.813	0
1	1018	23.224	36.936	0
1	1019	23.534	37.197	0
1	1020	23.383	37.398	0
1	1021	23.278	37.777	0
1	1022	23.149	38.292	0
1	1023	23.29	38.385	0
1	1024	23.206	38.611	0
1	1025	23.152	38.546	0
1	1026	23.265	38.454	0
1	1027	23.362	38.507	0
1	1028	23.384	38.328	0
1	1029	23.27	38.376	0
1	1030	23.248	38.214	0
1	1031	23.224	38.502	0
1	1032	22.734	38.54	0
1	1033	22.889	38.38	0
1	1034	23.112	38.309	0
1	1035	23.231	38.291	0
1	1036	23.418	38.597	0
1	1037	23.082	38.601	0
1	1038	23.086	38.384	0
1	1039	23.106	38.484	0
1	1040	22.964	38.26	0
1	1041	22.513	38.555	0
1	1042	22.476	38.387	0
1	1043	22.395	38.447	0
1	1044	22.038	38.651	0
1	1045	22.629	38.671	0
1	1046	22.614	38.58	0
1	1047	22.892	38.205	0
1	1048	23.089	37.858	0
1	1049	22.95	37.502	0
1	1050	23.472	37.152	0
1	1051	23.8	37.16	0
1	1052	23.455	37.377	0
1	1053	23.531	37.344	0
1	1054	23.509	37.119	0
1	1055	23.742	37.109	0
1	1056	23.507	37.179	0
1	1057	23.566	36.763	0
1	1058	23.921	36.946	0
1	1059	23.584	36.794	0
1	1060	23.449	37.444	0
1	1061	23.568	37.501	0
1	1062	23.424	37.512	0
1	1063	22.919	37.662	0
1	1064	22.612	36.92	0
1	1065	22.808	37.16	0
1	1066	22.499	36.947	0
1	1067	22.823	36.549	0
1	1068	22.867	37.285	0
1	1069	22.878	37.558	0
1	1070	23.32	38.239	0
1	1071	24.113	38.87	0
1	1072	23.616	39.135	0
1	1073	23.511	39.258	0
1	1074	23.297	39.271	0
1	1075	23.502	38.638	0
1	1076	23.515	38.713	0
1	1077	23.518	38.791	0
1	1078	23.79	38.778	0
1	1079	24.193	38.818	0
1	1080	24.339	39.042	0
1	1081	24.833	38.58	0
1	1082	24.786	38.443	0
1	1083	25.366	37.73	0
1	1084	25.302	37.42	0
1	1085	25.487	38.149	0
1	1086	25.489	37.849	0
1	1087	25.515	37.589	0
1	1088	25.435	36.447	0
1	1089	24.848	35.844	0
1	1090	24.896	36.141	0
1	1091	24.41	36.521	0
1	1092	24.61	36.808	0
1	1093	25.5	37.759	0
1	1094	25.644	38.33	0
1	1095	25.725	38.274	0
1	1096	25.392	38.229	0
1	1097	25.399	38.358	0
1	1098	25.444	38.598	0
1	1099	25.63	38.563	0
1	1100	25.89	38.508	0
1	1101	26.136	38.435	0
1	1102	26.202	38.505	0
1	1103	26.055	38.592	0
1	1104	26.26	38.47	0
1	1105	25.809	38.5	0
1	1106	25.932	38.888	0
1	1107	25.785	38.461	0
1	1108	25.558	38.259	0
1	1109	25.818	38.149	0
1	1110	25.719	38.261	0
1	1111	25.536	38.301	0
1	1112	25.474	38.31	0
1	1113	25.676	38.102	0
1	1114	25.475	38.187	0
1	1115	25.611	38.283	0
1	1116	25.844	38.23	0
1	1117	25.557	38.179	0
1	1118	25.456	37.7	0
1	1119	25.39	37.831	0
1	1120	25.666	37.949	0
1	1121	25.497	38.306	0
1	1122	25.456	38.238	0
1	1123	25.274	38.134	0
1	1124	25.336	37.628	0
1	1125	24.918	37.37	0
1	1126	24.327	37.047	0
1	1127	24.422	36.813	0
1	1128	24.631	36.694	0
1	1129	24.863	36.671	0
1	1130	24.264	37.286	0
1	1131	23.82	36.957	0
1	1132	23.798	36.25	0
1	1133	23.895	36.237	0
1	1134	23.727	35.847	0
1	1135	23.652	35.773	0
1	1136	23.736	34.942	0
1	1137	23.609	34.7	0
1	1138	23.573	34.862	0
1	1139	23.589	34.918	0
1	1140	23.325	33.915	0
1	1141	23.237	34.352	0
1	1142	23.334	34.401	0
1	1143	23.449	34.804	0
1	1144	23.666	35.647	0
1	1145	24.229	36.209	0
1	1146	24.36	36.682	0
1	1147	24.131	36.631	0
1	1148	24.192	36.781	0
1	1149	23.695	36.591	0
1	1150	23.553	37.123	0
1	1151	23.346	37.201	0
1	1152	23.732	37.096	0
1	1153	24.008	37.147	0
1	1154	23.751	36.878	0
1	1155	23.649	36.778	0
1	1156	24.022	37.318	0
1	1157	23.443	37.131	0
1	1158	23.517	36.852	0
1	1159	23.334	36.783	0
1	1160	22.821	36.838	0
1	1161	22.435	37.234	0
1	1162	22.871	37.212	0
1	1163	22.537	37.144	0
1	1164	22.096	36.907	0
1	1165	22.199	36.835	0
1	1166	22.258	36.284	0
1	1167	22.004	35.796	0
1	1168	21.51	35.749	0
1	1169	21.582	36.214	0
1	1170	21.871	36.15	0
1	1171	22.233	36.686	0
1	1172	22.469	36.862	0
1	1173	22.5	37.164	0
1	1174	22.31	36.805	0
1	1175	22.205	36.867	0
1	1176	22.357	37.253	0
1	1177	21.827	37.45	0
1	1178	21.156	37.764	0
1	1179	21.08	37.657	0
1	1180	20.612	37.481	0
1	1181	21.261	38.429	0
1	1182	21.206	38.572	0
1	1183	21.052	38.874	0
1	1184	21.209	38.627	0
1	1185	21.282	38.466	0
1	1186	20.889	39.095	0
1	1187	21.049	38.864	0
1	1188	21.328	39.094	0
1	1189	21.447	39.266	0
1	1190	21.479	39.379	0
1	1191	21.843	38.829	0
1	1192	21.995	38.624	0
1	1193	21.762	38.754	0
1	1194	21.582	39.067	0
1	1195	21.503	39.259	0
1	1196	21.61	38.394	0
1	1197	21.366	38.502	0
1	1198	21.076	38.476	0
1	1199	20.788	37.938	0
1	1200	20.839	38.204	0
1	1201	21.656	37.697	0
1	1202	22.356	37.226	0
1	1203	22.237	37.187	0
1	1204	21.996	36.605	0
1	1205	21.498	36.105	0
1	1206	21.771	36.266	0
1	1207	21.893	36.311	0
1	1208	23.125	36.683	0
1	1209	22.735	36.623	0
1	1210	23.302	36.851	0
1	1211	23.592	37.577	0
1	1212	23.341	37.767	0
1	1213	22.752	37.302	0
1	1214	23.066	36.877	0
1	1215	22.738	36.899	0
1	1216	21.907	36.636	0
1	1217	21.757	36.56	0
1	1218	22.311	36.616	0
1	1219	21.789	36.376	0
1	1220	21.859	36.806	0
1	1221	21.788	36.638	0
1	1222	21.884	36.696	0
1	1223	22.076	36.567	0
1	1224	22.091	36.696	0
1	1225	22.17	36.751	0
1	1226	21.833	37.113	0
1	1227	21.43	36.909	0
1	1228	20.901	36.846	0
1	1229	20.879	37.194	0
1	1230	20.491	37.048	0
1	1231	20.388	37.149	0
1	1232	20.517	36.797	0
1	1233	20.693	36.841	0
1	1234	20.882	37.239	0
1	1235	21.55	37.655	0
1	1236	21.675	37.688	0
1	1237	21.097	38.094	0
1	1238	21.145	37.586	0
1	1239	21.508	37.543	0
1	1240	21.254	37.64	0
1	1241	21.118	37.535	0
1	1242	21.295	37.821	0
1	1243	21.325	38.108	0
1	1244	21.491	37.765	0
1	1245	21.433	37.273	0
1	1246	21.729	36.877	0
1	1247	21.92	36.429	0
1	1248	22.51	36.315	0
1	1249	22.64	36.59	0
1	1250	22.732	37.336	0
1	1251	23.07	37.609	0
1	1252	23.223	37.489	0
1	1253	23.484	37.684	0
1	1254	23.481	37.55	0
1	1255	23.768	37.456	0
1	1256	23.596	37.559	0
1	1257	23.601	37.804	0
1	1258	23.618	37.583	0
1	1259	24.049	37.244	0
1	1260	23.733	36.894	0
1	1261	23.668	36.432	0
1	1262	23.624	35.906	0
1	1263	23.798	36.191	0
1	1264	23.687	35.856	0
1	1265	23.475	35.445	0
1	1266	23.532	35.435	0
1	1267	23.298	35.25	0
1	1268	23.21	36.089	0
1	1269	23.542	36.342	0
1	1270	23.674	36.341	0
1	1271	24.032	36.138	0
1	1272	23.77	36.69	0
1	1273	23.486	36.552	0
1	1274	23.356	36.144	0
1	1275	23.577	36.92	0
1	1276	23.397	37.536	0
1	1277	23.77	36.891	0
1	1278	23.546	36.374	0
1	1279	23.295	36.318	0
1	1280	23.353	36.211	0
1	1281	23.252	36.498	0
1	1282	23.422	37.232	0
1	1283	23.369	37.289	0
1	1284	23.507	37.754	0
1	1285	23.485	38.391	0
1	1286	23.129	38.382	0
1	1287	22.56	37.662	0
1	1288	22.59	36.86	0
1	1289	22.853	37.382	0
1	1290	22.766	37.862	0
1	1291	22.959	38.159	0
1	1292	23.096	38.589	0
1	1293	23.334	38.922	0
1	1294	23.456	38.9	0
1	1295	23.59	38.699	0
1	1296	24.233	39.239	0
1	1297	24.176	39.441	0
1	1298	24.402	39.799	0
1	1299	24.837	39.49	0
1	1300	25.285	39.482	0
1	1301	25.656	39.104	0
1	1302	25.916	38.533	0
1	1303	26.137	39.116	0
1	1304	25.451	39.156	0
1	1305	24.592	38.918	0
1	1306	24.562	39.452	0
1	1307	24.851	39.509	0
1	1308	24.786	39.117	0
1	1309	24.744	39.119	0
1	1310	24.876	38.811	0
1	1311	24.872	39.722	0
1	1312	24.773	39.488	0
1	1313	24.74	39.371	0
1	1314	24.752	39.302	0
1	1315	24.483	39.472	0
1	1316	24.332	39.572	0
1	1317	24.4	40.123	0
1	1318	24.612	39.982	0
1	1319	24.81	40.333	0
1	1320	25.437	40.259	0
1	1321	26.391	40.414	0
1	1322	26.639	40.432	0
1	1323	26.946	40.621	0
1	1324	27.047	40.523	0
1	1325	27.014	40.221	0
1	1326	26.78	39.918	0
1	1327	26.657	39.942	0
1	1328	26.272	39.719	0
1	1329	27.214	40.162	0
1	1330	26.812	39.875	0
1	1331	27.289	39.947	0
1	1332	26.991	39.588	0
1	1333	27.113	39.78	0
1	1334	27.196	39.327	0
1	1335	27.425	39.154	0
1	1336	27.235	39.342	0
1	1337	26.989	39.348	0
1	1338	26.862	39.234	0
1	1339	26.696	39.512	0
1	1340	26.839	39.625	0
1	1341	27.13	39.925	0
1	1342	26.78	40.328	0
1	1343	26.702	40.258	0
1	1344	26.406	40.073	0
1	1345	26.063	39.908	0
1	1346	26.493	39.767	0
1	1347	26.801	39.925	0
1	1348	26.325	39.822	0
1	1349	26.032	40.333	0
1	1350	25.796	40.414	0
1	1351	26.038	40.299	0
1	1352	26.044	40.447	0
1	1353	26.074	39.887	0
1	1354	26.786	40.152	0
1	1355	26.846	40.168	0
1	1356	26.765	40.449	0
1	1357	26.85	41.05	0
1	1358	27.055	40.648	0
1	1359	27.094	40.921	0
1	1360	26.826	40.784	0
1	1361	26.786	40.863	0
1	1362	26.83	40.727	0
1	1363	26.666	41.468	0
1	1364	26.413	41.705	0
1	1365	26.709	41.659	0
1	1366	26.409	41.237	0
1	1367	26.475	41.15	0
1	1368	27.01	41.333	0
1	1369	26.867	41.415	0
1	1370	26.663	41.111	0
1	1371	26.423	41.218	0
1	1372	26.624	41.922	0
1	1373	26.723	41.923	0
1	1374	26.645	41.862	0
1	1375	27.091	41.544	0
1	1376	27.478	41.898	0
1	1377	27.691	41.564	0
1	1378	28.046	41.507	0
1	1379	28.22	42.44	0
1	1380	28.316	42.322	0
1	1381	27.924	41.433	0
1	1382	27.813	41.373	0
1	1383	27.947	41.181	0
1	1384	28.168	40.836	0
1	1385	28.169	41.083	0
1	1386	28.188	40.863	0
1	1387	27.897	41.174	0
1	1388	27.282	41.472	0
1	1389	26.823	42.065	0
1	1390	26.569	42.128	0
1	1391	26.645	42.182	0
1	1392	26.376	41.766	0
1	1393	26.532	41.83	0
1	1394	26.545	41.972	0
1	1395	26.644	41.84	0
1	1396	26.614	41.846	0
1	1397	26.596	41.636	0
1	1398	26.533	41.864	0
1	1399	26.352	41.422	0
1	1400	26.12	40.743	0
1	1401	25.417	39.749	0
1	1402	25.346	39.417	0
1	1403	25.519	39.536	0
1	1404	25.618	39.421	0
1	1405	26.004	39.664	0
1	1406	26.135	39.442	0
1	1407	26.22	39.606	0
1	1408	26.457	39.617	0
1	1409	26.571	39.922	0
1	1410	26.647	39.856	0
1	1411	26.127	39.677	0
1	1412	25.743	38.85	0
1	1413	26.5	38.247	0
1	1414	26.38	38.376	0
1	1415	26.851	38.865	0
1	1416	27	39.235	0
1	1417	26.597	39.263	0
1	1418	27.172	39.35	0
1	1419	27.356	39.516	0
1	1420	27.481	39.314	0
1	1421	27.355	39.245	0
1	1422	27.724	39.245	0
1	1423	27.551	39.145	0
1	1424	27.575	39.1	0
1	1425	28.342	39.185	0
1	1426	28.499	38.651	0
1	1427	28.218	39.454	0
1	1428	28.462	39.757	0
1	1429	28.133	39.772	0
1	1430	28.713	39.856	0
1	1431	28.846	39.71	0
1	1432	28.643	40.007	0
1	1433	28.751	40.724	0
1	1434	29.054	41.277	0
1	1435	29.193	41.311	0
1	1436	29.211	41.201	0
1	1437	28.951	40.818	0
1	1438	29.227	40.748	0
1	1439	29.384	40.797	0
1	1440	29.467	41.082	0
1	1441	29.367	41.345	0
1	1442	29.372	41.152	0
1	1443	29.409	41.478	0
1	1444	29.699	41.517	0
1	1445	29.267	41.203	0
1	1446	29.125	41.228	0
1	1447	28.882	41.095	0
1	1448	28.829	41.291	0
1	1449	28.478	41.249	0
1	1450	28.669	41.087	0
1	1451	28.593	41.298	0
1	1452	29.039	41.302	0
1	1453	29.204	41.484	0
1	1454	29.369	42.547	0
1	1455	29.234	42.749	0
1	1456	29.165	42.778	0
1	1457	28.961	42.889	0
1	1458	29.068	42.822	0
1	1459	28.798	42.658	0
1	1460	28.952	42.695	0
1	1461	28.905	42.883	0
1	1462	28.553	43.156	0
1	1463	28.911	42.862	0
1	1464	28.849	43.3	0
1	1465	28.827	43.387	0
1	1466	28.822	43.173	0
1	1467	28.552	43.136	0
1	1468	28.546	43.531	0
1	1469	28.864	43.308	0
1	1470	28.482	42.967	0
1	1471	28.386	42.891	0
1	1472	28.314	42.812	0
1	1473	28.371	43.124	0
1	1474	28.743	42.78	0
1	1475	28.254	42.125	0
1	1476	28.038	41.836	0
1	1477	27.886	41.802	0
1	1478	27.707	41.802	0
1	1479	27.881	41.823	0
1	1480	28.166	42.311	0
1	1481	28.476	42.937	0
1	1482	28.779	43.232	0
1	1483	28.55	43.218	0
1	1484	28.353	43.242	0
1	1485	28.507	43.085	0
1	1486	28.656	42.835	0
1	1487	28.621	43.054	0
1	1488	28.478	43.114	0
1	1489	28.333	43.073	0
1	1490	28.903	42.927	0
1	1491	28.946	42.64	0
1	1492	28.737	43.249	0
1	1493	28.314	43.171	0
1	1494	28.493	43.062	0
1	1495	28.235	42.891	0
1	1496	28.269	43.181	0
1	1497	28.263	42.918	0
1	1498	28.891	43.302	0
1	1499	28.571	42.977	0
1	1500	28.593	43.064	0
1	1501	28.237	43.431	0
1	1502	28.27	43.31	0
1	1503	28.251	42.819	0
1	1504	28.468	42.901	0
1	1505	28.435	43.123	0
1	1506	28.609	43.206	0
1	1507	28.687	43.399	0
1	1508	28.53	43.152	0
1	1509	28.368	43.197	0
1	1510	28.489	43.27	0
1	1511	28.433	43.237	0
1	1512	28.367	43.094	0
1	1513	28.222	42.852	0
1	1514	28.525	42.764	0
1	1515	29.044	42.886	0
1	1516	29.609	43.323	0
1	1517	30.255	43.507	0
1	1518	29.795	43.356	0
1	1519	29.607	43.174	0
1	1520	29.319	42.988	0
1	1521	29.379	42.902	0
1	1522	29.504	43.202	0
1	1523	30.309	43.788	0
1	1524	30.498	43.844	0
1	1525	30.447	43.895	0
1	1526	30.563	44.188	0
1	1527	30.473	44.192	0
1	1528	30.385	44.142	0
1	1529	30.338	44.512	0
1	1530	29.614	44.622	0
1	1531	29.748	44.73	0
1	1532	29.739	44.534	0
1	1533	30.079	44.516	0
1	1534	30.948	44.509	0
1	1535	30.652	44.467	0
1	1536	30.262	44.361	0
1	1537	30.134	44.484	0
1	1538	30.201	44.663	0
1	1539	30.192	44.43	0
1	1540	30.055	44.301	0
1	1541	29.77	44.754	0
1	1542	29.866	44.731	0
1	1543	29.724	44.441	0
1	1544	29.717	44.816	0
1	1545	29.828	44.802	0
1	1546	29.678	44.906	0
1	1547	29.771	44.819	0
1	1548	29.699	44.728	0
1	1549	29.779	44.895	0
1	1550	28.915	45.457	0
1	1551	28.754	45.677	0
1	1552	28.557	45.603	0
1	1553	29.3	45.148	0
1	1554	29.426	45.214	0
1	1555	29.543	45.099	0
1	1556	29.777	44.84	0
1	1557	29.736	44.908	0
1	1558	29.791	44.949	0
1	1559	29.933	44.955	0
1	1560	29.687	44.9	0
1	1561	29.83	44.656	0
1	1562	29.658	44.802	0
1	1563	29.325	44.774	0
1	1564	29.475	45.152	0
1	1565	29.568	45.242	0
1	1566	29.775	45.223	0
1	1567	29.526	45.173	0
1	1568	29.317	45.248	0
1	1569	29.336	45.235	0
1	1570	29.506	45.354	0
1	1571	29.124	45.609	0
1	1572	29.259	45.526	0
1	1573	29.151	45.829	0
1	1574	29.928	46.321	0
1	1575	30.332	46.439	0
1	1576	29.916	46.621	0
1	1577	29.853	47.427	0
1	1578	29.525	47.77	0
1	1579	30.018	48.215	0
1	1580	30.355	48.137	0
1	1581	30.131	47.789	0
1	1582	30.179	47.77	0
1	1583	29.542	47.615	0
1	1584	30.046	47.56	0
1	1585	30.609	47.759	0
1	1586	30.637	47.917	0
1	1587	30.172	48.23	0
1	1588	29.954	47.88	0
1	1589	29.995	48.153	0
1	1590	29.832	48.364	0
1	1591	30.333	47.845	0
1	1592	30.371	48.19	0
1	1593	30.569	48.11	0
1	1594	30.213	47.911	0
1	1595	29.739	48.172	0
1	1596	29.657	48.271	0
1	1597	30.052	48.361	0
1	1598	29.834	48.443	0
1	1599	29.65	48.34	0
1	1600	29.34	49.078	0
1	1601	29.369	49.118	0
1	1602	29.179	48.675	0
1	1603	29.049	48.561	0
1	1604	28.256	48.344	0
1	1605	28.066	48.572	0
1	1606	28.713	48.402	0
1	1607	29.52	47.829	0
1	1608	29.026	47.848	0
1	1609	28.931	47.943	0
1	1610	28.333	48.064	0
1	1611	28.69	48.253	0
1	1612	29.201	48.261	0
1	1613	29.647	48.277	0
1	1614	29.904	48.181	0
1	1615	29.855	47.979	0
1	1616	29.77	48.168	0
1	1617	30.243	47.923	0
1	1618	30.672	48.108	0
1	1619	30.943	47.926	0
1	1620	31.024	47.774	0
1	1621	31.436	47.721	0
1	1622	31.333	47.616	0
1	1623	30.886	48.349	0
1	1624	31.059	48.13	0
1	1625	30.624	48.144	0
1	1626	30.242	47.918	0
1	1627	30.048	47.637	0
1	1628	30.347	47.068	0
1	1629	30.21	47.344	0
1	1630	30.518	47.454	0
1	1631	30.624	46.911	0
1	1632	31.119	47.218	0
1	1633	30.611	46.961	0
1	1634	30.09	47.337	0
1	1635	29.59	47.763	0
1	1636	29.397	48.305	0
1	1637	29.025	48.64	0
1	1638	29.216	48.63	0
1	1639	29.18	48.565	0
1	1640	28.936	48.843	0
1	1641	28.837	49.214	0
1	1642	29.265	48.904	0
1	1643	29.229	49.44	0
1	1644	29.25	49.753	0
1	1645	29.375	49.439	0
1	1646	29.027	48.865	0
1	1647	29.256	49.119	0
1	1648	29.057	49.085	0
1	1649	29.741	48.874	0
1	1650	29.887	48.691	0
1	1651	30.281	48.452	0
1	1652	30.087	48.531	0
1	1653	30.096	48.373	0
1	1654	30.024	48.255	0
1	1655	30.004	48.475	0
1	1656	30.063	48.448	0
1	1657	30.146	47.772	0
1	1658	30.685	47.664	0
1	1659	30.407	47.923	0
1	1660	30.316	48.123	0
1	1661	30.354	47.266	0
1	1662	29.794	47.379	0
1	1663	29.436	47.272	0
1	1664	29.524	47.139	0
1	1665	29.753	47.004	0
1	1666	29.863	47.416	0
1	1667	30.04	47.348	0
1	1668	29.951	47.443	0
1	1669	29.88	47.714	0
1	1670	30.288	47.928	0
1	1671	29.877	47.896	0
1	1672	29.647	47.529	0
1	1673	29.858	47.776	0
1	1674	30.239	48.069	0
1	1675	30.166	48.446	0
1	1676	30.348	48.39	0
1	1677	30.455	48.116	0
1	1678	30.776	47.487	0
1	1679	30.846	47.107	0
1	1680	30.395	46.455	0
1	1681	30.229	47.201	0
1	1682	30.077	47.282	0
1	1683	29.769	47.133	0
1	1684	29.82	46.945	0
1	1685	30.306	46.508	0
1	1686	30.035	47.325	0
1	1687	29.921	47.391	0
1	1688	30.168	47.723	0
1	1689	30.127	47.657	0
1	1690	30.064	47.83	0
1	1691	30.267	48.108	0
1	1692	30.318	48.27	0
1	1693	30.565	48.29	0
1	1694	30.517	48.422	0
1	1695	30.456	48.275	0
1	1696	30.315	47.719	0
1	1697	30.026	47.665	0
1	1698	30.145	47.57	0
1	1699	30.468	48.076	0
1	1700	30.596	48.205	0
1	1701	30.392	48.315	0
1	1702	30.22	48.13	0
1	1703	30.395	48.255	0
1	1704	30.467	47.834	0
1	1705	30.06	47.882	0
1	1706	30.391	48.052	0
1	1707	30.753	47.869	0
1	1708	30.556	47.916	0
1	1709	31.092	48.13	0
1	1710	31.512	47.675	0
1	1711	31.397	47.523	0
1	1712	31.386	47.569	0
1	1713	31.629	48.16	0
1	1714	31.851	48.745	0
1	1715	31.95	48.8	0
1	1716	31.654	48.939	0
1	1717	31.314	49.066	0
1	1718	31.846	49.616	0
1	1719	31.613	49.704	0
1	1720	31.837	49.945	0
1	1721	31.933	50.347	0
1	1722	31.341	50.113	0
1	1723	31.909	49.519	0
1	1724	32.185	49.437	0
1	1725	31.639	49.598	0
1	1726	31.479	48.851	0
1	1727	31.327	48.268	0
1	1728	31.522	48.289	0
1	1729	31.77	48.663	0
1	1730	32.069	48.36	0
1	1731	32.128	48.76	0
1	1732	31.683	48.693	0
1	1733	31.762	48.899	0
1	1734	32.09	48.885	0
1	1735	32.724	49.333	0
1	1736	32.485	49.204	0
1	1737	31.878	49.573	0
1	1738	31.071	49.636	0
1	1739	30.898	49.247	0
1	1740	31.471	48.862	0
1	1741	31.367	48.641	0
1	1742	31.841	48.579	0
1	1743	31.67	48.349	0
1	1744	31.527	48.19	0
1	1745	31.192	48.647	0
1	1746	31.381	48.634	0
1	1747	31.31	48.631	0
1	1748	31.635	48.376	0
1	1749	31.505	48.508	0
1	1750	31.853	49.084	0
1	1751	32.134	49.432	0
1	1752	32.422	49.644	0
1	1753	31.352	50.134	0
1	1754	30.754	49.807	0
1	1755	30.922	50.3	0
1	1756	31.437	50.711	0
1	1757	31.968	50.447	0
1	1758	32.078	50.587	0
1	1759	32.021	50.598	0
1	1760	32.583	51.187	0
1	1761	32.356	51.546	0
1	1762	31.913	51.722	0
1	1763	31.149	51.458	0
1	1764	31.435	51.916	0
1	1765	32.248	51.681	0
1	1766	31.892	51.812	0
1	1767	32.094	52.152	0
1	1768	32.723	51.488	0
1	1769	33.562	51.797	0
1	1770	33.877	51.922	0
1	1771	33.736	51.633	0
1	1772	33.93	51.724	0
1	1773	33.889	51.733	0
1	1774	33.896	52.002	0
1	1775	34.044	52.721	0
1	1776	34.459	52.594	0
1	1777	34.434	52.791	0
1	1778	34.55	53.08	0
1	1779	34.458	53.339	0
1	1780	34.427	53.379	0
1	1781	34.473	53.61	0
1	1782	34.913	54.35	0
1	1783	35.552	54.198	0
1	1784	35.644	53.886	0
1	1785	35.752	53.93	0
1	1786	36.326	54.17	0
1	1787	36.299	54.361	0
1	1788	36.334	54.629	0
1	1789	36.116	55.439	0
1	1790	35.718	55.763	0
1	1791	35.572	56.351	0
1	1792	35.87	56.375	0
1	1793	35.798	55.843	0
1	1794	35.688	55.844	0
1	1795	35.401	55.854	0
1	1796	35.65	56.257	0
1	1797	35.872	55.981	0
1	1798	36.161	56.369	0
1	1799	35.727	56.15	0
1	1800	35.564	56.079	0
1	1801	35.164	55.675	0
1	1802	35.837	55.883	0
1	1803	35.944	55.819	0
1	1804	35.866	55.892	0
1	1805	36.155	56.131	0
1	1806	36.217	56.229	0
1	1807	35.638	56.774	0
1	1808	35.872	56.426	0
1	1809	36.154	56.331	0
1	1810	36.119	56.174	0
1	1811	35.656	56.162	0
1	1812	35.656	55.902	0
1	1813	35.475	55.968	0
1	1814	35.227	56.277	0
1	1815	35.585	56.182	0
1	1816	35.24	55.947	0
1	1817	35.423	56.273	0
1	1818	35.224	57.327	0
1	1819	35.473	57.279	0
1	1820	35.256	57.212	0
1	1821	35.037	56.987	0
1	1822	35.225	56.842	0
1	1823	34.616	56.561	0
1	1824	34.378	56.185	0
1	1825	34.635	56.163	0
1	1826	35.249	56.389	0
1	1827	35.397	56.692	0
1	1828	35.104	56.508	0
1	1829	34.687	56.469	0
1	1830	34.88	56.308	0
1	1831	34.674	56.213	0
1	1832	34.632	55.922	0
1	1833	34.539	55.944	0
1	1834	34.684	56.195	0
1	1835	35.39	56.493	0
1	1836	35.849	56.183	0
1	1837	35.775	56.177	0
1	1838	35.653	56.248	0
1	1839	35.883	56.297	0
1	1840	35.791	56.367	0
1	1841	35.671	56.567	0
1	1842	35.688	56.535	0
1	1843	35.993	56.216	0
1	1844	35.758	56.434	0
1	1845	35.682	56.112	0
1	1846	35.915	56.242	0
1	1847	35.628	56.5	0
1	1848	35.675	56.427	0
1	1849	36.012	56.666	0
1	1850	35.61	56.79	0
1	1851	35.663	56.618	0
1	1852	35.545	56.88	0
1	1853	35.635	56.465	0
1	1854	35.922	56.184	0
1	1855	35.891	56.296	0
1	1856	35.381	56.57	0
1	1857	35.468	56.282	0
1	1858	35.555	56.338	0
1	1859	35.469	56.331	0
1	1860	35.717	56.5	0
1	1861	35.604	56.075	0
1	1862	35.73	56.083	0
1	1863	35.733	56.323	0
1	1864	35.685	56.397	0
1	1865	35.999	57.143	0
1	1866	35.685	56.596	0
1	1867	35.513	56.429	0
1	1868	35.092	56.279	0
1	1869	35.592	56.564	0
1	1870	36.064	57.04	0
1	1871	36	56.443	0
1	1872	36.298	56.084	0
1	1873	35.733	55.772	0
1	1874	35.893	55.837	0
1	1875	35.427	55.701	0
1	1876	34.856	55.907	0
1	1877	34.633	56.407	0
1	1878	34.846	56.93	0
1	1879	35.073	56.749	0
1	1880	35.72	56.591	0
1	1881	35.755	56.242	0
1	1882	35.26	56.229	0
1	1883	34.776	56.23	0
1	1884	34.35	57.144	0
1	1885	33.754	57.537	0
1	1886	33.488	57.923	0
1	1887	33.536	57.744	0
1	1888	33.806	57.872	0
1	1889	33.194	58.06	0
1	1890	33.484	57.489	0
1	1891	34.01	57.391	0
1	1892	33.9	57.591	0
1	1893	34.331	57.08	0
1	1894	34.328	56.846	0
1	1895	34.415	56.827	0
1	1896	34.188	56.707	0
1	1897	34.411	56.472	0
1	1898	34.677	56.883	0
1	1899	34.67	56.825	0
1	1900	34.431	57.12	0
1	1901	35.112	56.528	0
1	1902	35.463	56.59	0
1	1903	35.219	56.19	0
1	1904	34.812	55.905	0
1	1905	34.599	55.57	0
1	1906	34.66	55.551	0
1	1907	34.564	55.76	0
1	1908	34.632	55.593	0
1	1909	34.768	55.837	0
1	1910	34.39	56.12	0
1	1911	33.534	56.183	0
1	1912	33.904	56.092	0
1	1913	34.267	55.314	0
1	1914	34.348	55.157	0
1	1915	34.483	55.322	0
1	1916	34.241	55.781	0
1	1917	34.432	55.485	0
1	1918	34.228	54.887	0
1	1919	34.068	54.792	0
1	1920	34.271	54.907	0
1	1921	34.258	55.209	0
1	1922	34.214	55.153	0
1	1923	34.318	55.418	0
1	1924	34.65	55.53	0
